Name,Latitude,Longitude,Rating,Categories,Keyword,State,Season,District,Visitors Count of Ratings
Dehing,27.2498559,95.4243935,4.5,"natural_feature, establishment",hills,Arunachal Pradesh,Winter,Changlang,8
Qahwah CAFE & DINE,27.2862751,95.66148679999999,4.1,"restaurant, point_of_interest, food, establishment",hills,Arunachal Pradesh,Winter,Changlang,13
Deomali,27.1973178,95.4678242,No rating,"locality, political",hills,Arunachal Pradesh,Winter,Changlang,0
Patkai,27.0,96.00000000000001,4.3,"natural_feature, establishment",hills,Arunachal Pradesh,Winter,Changlang,66
Tipam Fakial,27.259895,95.41496599999999,4.2,"tourist_attraction, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,28
Pokaa Ghor,27.2867283,95.65635739999999,4.3,"point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,4
M&M farm,27.2861237,95.6608457,5,"point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,1
VERTICAL PHARMACY,27.2906234,95.65781919999999,0,"pharmacy, health, store, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,0
Upwards,27.0,96.00000000000001,0,"point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,0
General Store,27.2884973,95.6605641,0,"store, food, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,0
Indian Oil Petrol Pump,26.9939936,95.50867699999999,3.4,"gas_station, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,40
Sanjoy Shop,27.2632573,95.41408179999999,0,"store, food, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,0
State Bank of India KHONSA,26.9894967,95.5024352,3.4,"bank, point_of_interest, finance, establishment",hills,Arunachal Pradesh,Winter,Changlang,17
Dehing Patkai National Park,27.3432258,95.54247199999999,4.6,"tourist_attraction, zoo, park, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,145
Ridge Point,27.388109,95.63235809999999,4.3,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,27
Margherita sunset point,27.2859119,95.65742019999999,4.2,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,26
Namdang peace point path,27.2701446,95.69023469999999,4.4,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,5
View Point,27.2928004,95.61657749999999,2.8,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,4
Tipam Fakial,27.259895,95.41496599999999,4.2,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,28
View Point,27.1078395,95.6613818,4.7,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,9
Tirap valley Fall,26.9956602,95.4951653,3.2,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,5
Jay D site,27.2314454,95.6291272,0,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,0
Buddha Statue,27.2449424,95.5061247,4.3,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,7
Hawa mahal namtok,27.2351429,95.6504076,2.8,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,5
"Ledo pahar,view point",27.2645838,95.7234431,5,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,2
Dehing Patkai National Forest,27.247705,95.4375853,4.5,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,2
"Eco tourism, Hukanjuri",27.1256011,95.4353842,4,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,3
Kangkan Mising Gaon,27.3853506,95.9032512,3.3,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,3
Dihing Patkai waterfall,27.3315628,95.4893892,4.2,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,9
Coal Heritage Park & Museum,27.2884933,95.67351400000001,4.2,"museum, tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,631
Mopaya picnic place,27.2448169,95.5670304,4.2,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,13
Tairit Rai (Tairit Stream),26.9318383,96.0131559,0,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,0
View point,26.8598197,95.4158058,0,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,0
Boga pani,27.0913383,95.4363183,4,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,1
Picnic spot,27.2281742,95.4778849,5,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,1
Yüyut Rai (Yüyut River),26.9745492,96.0098239,0,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,0
Taipum Rai (Taipum Stream),26.871022,95.92152,0,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,0
"Tipam, First Capital of Ahom Dynasty",27.2579966,95.4157232,4.4,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,7
Ranghill Village,27.1015735,95.9662139,3.3,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,3
Vivekananda Statue,27.2389742,95.488068,4.4,"tourist_attraction, point_of_interest, establishment",attraction,Arunachal Pradesh,All Seasons,Changlang,8
