Name,Latitude,Longitude,Rating,Categories,Keyword,State,Season,District,Visitors Count of Ratings
Shree Mohata Devi Temple,19.0837004,74.74610539999999,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,117
Shree Malganga Temple Vambori,19.2859463,74.72809490000002,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,12
Laxmi Aai Temple,19.2219765,74.8792771,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,2
Shri Swami Samarth Temple,18.9981996,74.8862388,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,18
Krushna Temple,19.1375154,74.7091825,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,2
Shiva Temple,19.0599703,74.7055895,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,5
Lord Siddheshwar Temple,18.8340914,74.8277107,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,49
"श्री क्षेत्र अंबेश्वर महादेव मंदिर, अंभोरा Ambeshwar Temple",18.9916982,74.97700669999999,4.4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,21
Khandoba Temple Ukhalgaon,18.8587149,74.6077217,4.9,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,21
Shiv Temple,18.9526484,74.8373136,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,1
Uttareshwar Temple,19.1334445,74.994218,4.6,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,39
Sita Temple Dongargan,19.2444401,74.763238,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,10
Shri Ram Temple,19.008804,74.8345099,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,4
Sadguru Shree Shankar Maharaj Temple in Ahmednagar,19.1503488,74.687659,4.8,"point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,258
Siddheshwar Temple,19.0999926,74.73355959999999,4.6,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,76
Khandoba Temple,19.0833787,74.8491537,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,3
Buwasaheb maharaj temple,19.2977832,74.7490957,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,1
Khandoba Temple,19.2208865,74.87747929999999,4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,1
Shree Sai Baba temple,19.0951806,74.7313125,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,1
kalubai temple,18.9873803,74.4949305,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,2
Swami Samarth Temple,19.1198488,74.747654,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,53
Biroba Temple,19.2120307,74.86473509999999,4.2,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,5
Tukai-Mata Temple,18.9501689,74.4797239,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,4
saibaba temple,19.1409051,74.7088684,4.6,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,22
Rameshwar Mandir,18.8350911,74.7552838,4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,9
Shramik Balaji Temple,19.1277255,74.73420089999999,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,132
Hanuman Temple,19.0906493,74.7987481,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,8
Vitthal Rukhmini Temple,19.0626701,74.6953774,4.1,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,13
Pal Khandoba Temple,18.9842462,74.7718319,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,42
Dharmnath Temple‚ Tandali Wadgaon,18.9258118,74.77884759999999,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,15
Balnath Temple,19.133765,74.9437849,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,20
Teen Temple,19.1270045,74.7376245,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,48
Shri Rameswar Temple,18.8791987,74.6968131,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,3
Baneshwar Temple,19.0643459,74.6989152,4.2,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,10
Balaji Temple,19.0938155,74.73997849999999,3.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,19
Garbhagiri Mahadev Temple,19.1143594,74.8294676,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,56
Sidheshwar Mahadev Temple,19.1340121,74.7464427,4.4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,61
Shanidev Temple,19.2814177,74.970925,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,13
"Siddheshwar Temple, Palwe",18.893154,74.4782243,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,21
Shree Radha Krushna Ganesh Temple,19.0789521,74.744764,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,8
SHREE. SAI BABA MANDIR / Shri Sai Samajik Pratishtha,19.1640121,74.7091401,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,30
Vaishnavi Devi Temple,19.1253023,74.7470564,4.1,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,59
Laxmi Narayan Temple,19.072089,74.7226719,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,11
Kaal Bhairavnath Temple काळ भैरवनाथ मंदिर दरडगाव थडी,19.3473031,74.4764289,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,4
Rameshwar Temple Dongargan,19.2464403,74.76088709999999,4.6,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,388
"Kholeshwar Temple, vambori",19.2865556,74.73291669999999,4.9,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,25
"Durga Mata Temple Onkar Nagar, Savedi, Ahmednagar",19.1245544,74.7300806,4.2,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,17
